starting
0, 321, 324, 325, 324,
1, 320, 324, 325, 324,
2, 321, 324, 325, 324,
4, 321, 325, 325, 325,
5, 322, 324, 326, 325,
7, 322, 325, 326, 325,
8, 321, 325, 326, 325,
10, 322, 324, 325, 325,
12, 321, 325, 326, 324,
14, 322, 325, 326, 324,
16, 321, 325, 326, 324,
19, 322, 325, 325, 325,
21, 322, 325, 326, 325,
23, 322, 325, 326, 325,
25, 322, 325, 326, 325,
27, 322, 324, 325, 325,
29, 322, 325, 326, 324,
32, 322, 325, 326, 325,
34, 322, 325, 326, 324,
36, 322, 325, 326, 325,
38, 321, 326, 326, 325,
40, 322, 325, 326, 325,
43, 322, 325, 327, 325,
46, 322, 326, 326, 325,
48, 322, 325, 326, 325,
50, 322, 325, 326, 324,
52, 323, 324, 325, 325,
54, 322, 325, 326, 325,
56, 322, 324, 326, 324,
58, 322, 324, 326, 324,
61, 322, 324, 326, 324,
63, 322, 325, 327, 324,
65, 321, 325, 326, 325,
67, 322, 325, 326, 325,
69, 321, 325, 327, 325,
71, 322, 325, 326, 324,
74, 322, 324, 327, 325,
76, 322, 324, 326, 324,
78, 321, 325, 327, 325,
80, 321, 324, 326, 325,
82, 321, 325, 327, 325,
84, 321, 324, 326, 325,
88, 321, 325, 326, 325,
90, 321, 325, 325, 325,
92, 321, 324, 326, 323,
94, 321, 324, 326, 325,
96, 321, 325, 325, 325,
98, 322, 324, 326, 325,
100, 321, 326, 326, 325,
103, 322, 324, 326, 325,
105, 322, 325, 326, 325,
107, 322, 325, 326, 325,
109, 322, 325, 326, 324,
112, 322, 325, 326, 325,
114, 322, 324, 326, 325,
116, 322, 325, 326, 325,
118, 322, 325, 326, 325,
121, 322, 325, 326, 326,
123, 322, 325, 326, 325,
125, 322, 325, 327, 325,
128, 322, 324, 326, 325,
131, 322, 325, 326, 325,
133, 322, 325, 326, 325,
135, 322, 324, 326, 325,
137, 322, 325, 327, 324,
140, 322, 325, 326, 325,
142, 326, 324, 326, 325,
144, 322, 324, 326, 325,
146, 322, 325, 326, 325,
149, 322, 325, 325, 325,
151, 322, 325, 326, 325,
153, 323, 325, 326, 325,
155, 323, 324, 326, 325,
158, 323, 324, 326, 325,
160, 322, 325, 326, 325,
162, 323, 324, 326, 325,
164, 323, 325, 326, 325,
166, 323, 324, 326, 325,
169, 323, 324, 326, 324,
172, 322, 325, 326, 326,
174, 322, 324, 327, 325,
176, 322, 325, 326, 325,
179, 323, 324, 326, 325,
181, 323, 324, 326, 325,
183, 323, 324, 326, 325,
185, 323, 325, 325, 325,
188, 323, 325, 325, 325,
190, 323, 324, 326, 329,
192, 323, 325, 326, 325,
194, 323, 325, 326, 326,
197, 323, 324, 325, 325,
199, 323, 324, 325, 325,
201, 323, 325, 326, 325,
203, 322, 325, 326, 325,
206, 323, 324, 325, 325,
208, 323, 325, 325, 325,
210, 322, 325, 326, 325,
212, 322, 325, 326, 324,
216, 322, 325, 326, 325,
218, 324, 324, 325, 325,
220, 323, 324, 326, 325,
222, 323, 325, 326, 326,
225, 322, 325, 326, 325,
227, 323, 326, 326, 325,
229, 323, 324, 326, 325,
231, 323, 325, 326, 325,
233, 323, 325, 325, 324,
236, 322, 325, 326, 325,
238, 323, 325, 326, 325,
240, 323, 324, 325, 325,
242, 323, 324, 325, 325,
245, 323, 325, 326, 325,
247, 322, 325, 326, 326,
249, 323, 325, 325, 325,
251, 323, 324, 326, 325,
254, 324, 325, 326, 326,
257, 324, 325, 325, 325,
259, 323, 325, 325, 325,
261, 323, 325, 326, 325,
264, 323, 325, 325, 325,
266, 323, 325, 326, 325,
268, 324, 325, 325, 325,
270, 324, 325, 326, 325,
273, 324, 324, 325, 324,
275, 323, 325, 326, 326,
277, 324, 325, 326, 325,
279, 324, 325, 325, 325,
282, 324, 324, 326, 325,
284, 324, 325, 325, 324,
286, 324, 325, 325, 325,
288, 324, 325, 326, 324,
291, 324, 325, 326, 325,
293, 324, 324, 326, 325,
295, 325, 325, 325, 325,
297, 325, 325, 326, 326,
300, 324, 325, 325, 325,
303, 324, 325, 326, 325,
305, 325, 325, 325, 325,
307, 325, 324, 325, 325,
309, 325, 325, 325, 324,
312, 324, 325, 325, 325,
314, 324, 325, 325, 325,
316, 325, 325, 325, 324,
318, 325, 324, 325, 324,
321, 325, 324, 325, 325,
323, 325, 325, 325, 325,
325, 325, 325, 325, 325,
327, 325, 325, 325, 325,
330, 325, 326, 325, 325,
332, 325, 325, 325, 324,
334, 325, 324, 325, 325,
336, 325, 325, 325, 325,
339, 325, 325, 325, 325,
342, 325, 324, 325, 325,
344, 326, 325, 325, 326,
346, 324, 324, 326, 325,
349, 325, 324, 325, 324,
351, 328, 325, 325, 325,
353, 325, 325, 325, 325,
355, 325, 324, 325, 325,
357, 325, 325, 325, 325,
360, 324, 324, 325, 325,
362, 325, 325, 325, 326,
364, 324, 325, 325, 325,
366, 325, 327, 325, 325,
369, 325, 325, 325, 325,
371, 325, 324, 325, 326,
373, 324, 325, 324, 325,
375, 324, 324, 326, 325,
378, 324, 325, 324, 325,
380, 325, 324, 325, 325,
382, 325, 325, 328, 325,
385, 325, 325, 324, 325,
388, 325, 325, 325, 325,
390, 324, 326, 325, 325,
392, 324, 325, 325, 326,
394, 325, 325, 324, 325,
397, 325, 325, 325, 325,
399, 324, 325, 324, 325,
401, 325, 325, 325, 326,
403, 325, 325, 325, 326,
406, 325, 325, 325, 325,
408, 325, 325, 325, 325,
410, 324, 325, 324, 325,
412, 324, 325, 325, 325,
415, 324, 325, 324, 325,
417, 325, 325, 325, 325,
419, 325, 325, 325, 325,
421, 324, 325, 325, 325,
423, 325, 325, 325, 326,
427, 324, 325, 325, 325,
429, 325, 325, 324, 325,
